Time,X,Y,Z,R,Theta,Phi
14.7000694,-0.347159,0.866701,9.706094,9.750895,5.49444,111.82869
14.7100172,-0.36751,0.861913,9.727641,9.772664,5.501925,113.092865
14.7199926,-0.380678,0.876278,9.774328,9.82091,5.582652,113.481392
14.7300034,-0.391452,0.912191,9.792285,9.842468,5.78828,113.225807
14.739996,-0.379481,0.860716,9.742006,9.787314,5.515194,113.792206
14.7499704,-0.3304,0.855927,9.712079,9.75532,5.396628,111.107285
14.7599401,-0.300472,0.88346,9.671378,9.716292,5.511213,108.7836
14.7699566,-0.289698,0.907402,9.651027,9.697918,5.636629,107.706268
14.7799406,-0.281319,0.93733,9.688137,9.737439,5.768097,106.705956
14.7899532,-0.286107,0.96606,9.753978,9.805877,5.897475,106.497108
14.8000097,-0.288501,0.993594,9.801862,9.856316,6.025517,106.191261
14.8099728,-0.280122,1.02831,9.807847,9.865584,6.201785,105.238182
14.8199434,-0.244209,1.033098,9.81503,9.872272,6.172983,103.299713
14.8299742,-0.243011,1.054646,9.774328,9.834064,6.318448,102.975616
14.8399391,-0.225055,1.079785,9.757569,9.819712,6.449291,101.773361
14.8499708,-0.20231,1.091756,9.731233,9.794374,6.509365,100.498222
14.8599539,-0.17358,1.10253,9.702502,9.766486,6.562081,98.947067
14.8699684,-0.147243,1.10253,9.676167,9.739889,6.557597,97.606865
14.8799477,-0.113725,1.096544,9.654618,9.717356,6.514213,95.921082
14.889966,-0.0826,1.10253,9.65821,9.721287,6.530508,94.284515
14.8999462,-0.0826,1.080982,9.665392,9.726004,6.399909,94.369591
14.9099398,-0.086191,1.108515,9.66659,9.730323,6.561364,94.446014
14.9200001,-0.049081,1.14802,9.710882,9.778629,6.748315,92.448067
14.9299202,-0.044293,1.143231,9.677363,9.744758,6.742383,92.218727
14.9399729,-0.029928,1.156399,9.652225,9.721296,6.834146,91.482483
14.9499397,-0.027533,1.170765,9.622296,9.693298,6.9391,91.347198
14.9600296,-0.014365,1.198298,9.643845,9.718018,7.083493,90.686829
14.9699469,-0.015562,1.240196,9.685743,9.764832,7.297213,90.718925
14.9800005,-0.02873,1.264138,9.702502,9.78455,7.425128,91.301956
14.989953,-0.038307,1.285686,9.664195,9.749416,7.58121,91.706635
14.9999418,-0.029928,1.303643,9.617508,9.705505,7.721335,91.315102
15.0099792,-0.025139,1.31322,9.57561,9.665272,7.810349,91.096687
15.0199661,-0.027533,1.323994,9.544485,9.635918,7.899235,91.19133
15.0299482,-0.03711,1.339556,9.548077,9.641657,7.989252,91.586876
15.0399342,-0.026336,1.331176,9.53012,9.622677,7.953224,91.1334
15.049963,-0.023942,1.339556,9.483433,9.577602,8.0412,91.023941
15.0599346,-0.04549,1.385046,9.443929,9.545062,8.347956,91.881119
15.0699835,-0.062249,1.425747,9.471462,9.578373,8.568549,92.499992
15.0799446,-0.100556,1.467646,9.500193,9.613416,8.802255,93.919525
15.089963,-0.131681,1.503559,9.52174,9.64062,9.00715,95.005173
15.099926,-0.153229,1.525106,9.514558,9.637232,9.15165,95.737312
15.1099977,-0.148441,1.551443,9.525331,9.651992,9.292357,95.46537
15.1199341,-0.167594,1.580173,9.509769,9.641615,9.48618,96.054192
15.130002,-0.203507,1.638831,9.479841,9.622607,9.881927,97.078651
15.139946,-0.257377,1.710657,9.434352,9.591641,10.390499,98.556252
15.1499882,-0.312443,1.710657,9.392453,9.552075,10.4892,100.350708
15.159956,-0.349553,1.784877,9.367314,9.542251,10.987989,101.080658
15.1699724,-0.349553,1.84593,9.331401,9.518649,11.38344,100.722816
15.1799536,-0.343568,1.886631,9.264363,9.460752,11.694671,100.320839
